NA1_4864312271
NA1_4765081409
NA1_4765073019
NA1_4762341143
NA1_4762325840
NA1_4762309842
NA1_4759945959
NA1_4759935966
NA1_4759918412
NA1_4755599624
NA1_4755589923
NA1_4755571951
NA1_4755547712
NA1_4755292826
NA1_4755247535
NA1_4754521243
NA1_4754497498
NA1_4754481979
NA1_4753542457
NA1_4753530328
NA1_4753507932
NA1_4753403628
NA1_4753389675
NA1_4753315875
NA1_4753298664
NA1_4753297822
NA1_4752873537
NA1_4752847943
NA1_4752712798
NA1_4752688482
NA1_4752676022
NA1_4752652480
NA1_4752641755
NA1_4752622351
NA1_4752609113
NA1_4749877365
NA1_4749856478
NA1_4749839406
NA1_4749817711
NA1_4749787249
NA1_4749777896
NA1_4749770868
NA1_4749051157
NA1_4749035030
NA1_4749014352
NA1_4748992465
NA1_4743785201
NA1_4743764882
NA1_4743734761
NA1_4741019027
NA1_4740999983
NA1_4740052914
NA1_4740045752
NA1_4740031918
NA1_4863773490
NA1_4863749489
NA1_4861414931
NA1_4857805427
NA1_4857797932
NA1_4856145185
NA1_4856115875
NA1_4856076482
NA1_4855987791
NA1_4855067403
NA1_4855038281
NA1_4849453547
NA1_4849441480
NA1_4843363383
NA1_4843349943
NA1_4843327972
NA1_4840700768
NA1_4833548895
NA1_4833532509
NA1_4833526340
NA1_4815827719
NA1_4815821140
NA1_4815742384
NA1_4815737774
NA1_4815523443
NA1_4815501799
NA1_4815481835
NA1_4814711062
NA1_4814685369
NA1_4814679379
NA1_4813987185
NA1_4813965713
NA1_4813715394
NA1_4813702691
NA1_4813062774
NA1_4812283747
NA1_4812248462
NA1_4812207709
NA1_4810157471
NA1_4810135598
NA1_4810135781
NA1_4810094644
NA1_4809223157
NA1_4809194560
NA1_4809186494
NA1_4809172146
NA1_4809154234
NA1_4809138200
NA1_4808365185
NA1_4808344125
NA1_4808324986
NA1_4808217486
NA1_4808203899
NA1_4807145737
NA1_4807119308
NA1_4806226483
NA1_4806198586
NA1_4806178906
NA1_4805505292
NA1_4805479970
NA1_4805445664
NA1_4805417239
NA1_4805313088
NA1_4804520549
NA1_4804502916
NA1_4804472893
NA1_4804452762
NA1_4804414163
NA1_4803831032
NA1_4803697746
NA1_4803671802
NA1_4803645987
NA1_4803608182
NA1_4803573640
NA1_4803550189
NA1_4802684178
NA1_4802534368
NA1_4802522130
NA1_4801981399
NA1_4801940362
NA1_4801487519
NA1_4801477842
NA1_4801385829
NA1_4801363220
NA1_4800968453
NA1_4800942000
NA1_4800899625
NA1_4800871183
NA1_4800855825
NA1_4800798528
NA1_4800755722
NA1_4800728404
NA1_4800696535
NA1_4800587046
NA1_4800561878
NA1_4800539142
NA1_4800516016
NA1_4800470948
NA1_4800441740
NA1_4855667121
NA1_4854709120
NA1_4850696291
NA1_4849955913
NA1_4849431247
NA1_4849414356
NA1_4848920435
NA1_4848897407
NA1_4848868119
NA1_4864231348
NA1_4863651451
NA1_4862954233
NA1_4862944022
NA1_4862932510
NA1_4862781542
NA1_4861934395
NA1_4861914605
NA1_4860675728
NA1_4860665722
NA1_4859882974
NA1_4858795983
NA1_4858483288
NA1_4858460906
NA1_4857670089
NA1_4853252447
NA1_4850313902
NA1_4849338236
NA1_4849330612
NA1_4846699207
NA1_4845482170
NA1_4843687876
NA1_4840520679
NA1_4839477129
NA1_4838998380
NA1_4831271705
NA1_4831238970
NA1_4831117808
NA1_4830218031
NA1_4829211304
NA1_4829199744
NA1_4826264781
NA1_4826241722
NA1_4822398944
NA1_4821423444
NA1_4820286652
NA1_4820283101
NA1_4859978418
NA1_4859972027
NA1_4853150786
NA1_4849241444
NA1_4849224515
NA1_4829817493
NA1_4829796542
NA1_4829784445
NA1_4829765304
NA1_4828902444
NA1_4828886014
NA1_4822121688
NA1_4822016039
NA1_4818129613
NA1_4818110369
NA1_4799715504
NA1_4799691293
NA1_4786319301
NA1_4786307223
NA1_4785474432
NA1_4783725379
NA1_4778264415
NA1_4772958932
NA1_4772940931
NA1_4771831299
NA1_4771828903
NA1_4771547419
NA1_4771395261
NA1_4771370698
NA1_4771349607
NA1_4770836787
NA1_4770825001
NA1_4768627430
NA1_4768609359
NA1_4768599846
NA1_4768579864
NA1_4768560215
NA1_4768213246
NA1_4767834313
NA1_4766129408
NA1_4766071718
NA1_4761216702
NA1_4761006140
NA1_4760691521
NA1_4760680382
NA1_4743749399
NA1_4743734114
NA1_4743716102
NA1_4743696896
NA1_4743412377
NA1_4742315243
NA1_4742150306
NA1_4741917576
NA1_4741524718
NA1_4741267490
NA1_4740473856
NA1_4740452114
NA1_4739581221
NA1_4739557506
NA1_4739541476
NA1_4739520190
NA1_4737874122
NA1_4737839727
NA1_4737482383
NA1_4736752491
NA1_4736426950
NA1_4736244622
NA1_4736236131
NA1_4735941168
NA1_4735925026
NA1_4733872985
NA1_4733865880
NA1_4732657087
NA1_4732637843
NA1_4730851663
NA1_4729446361
NA1_4729436738
NA1_4863203488
NA1_4860659952
NA1_4860636617
NA1_4860628842
NA1_4860615935
NA1_4860577548
NA1_4860558635
NA1_4860540551
NA1_4860522120
NA1_4860497423
NA1_4852286401
NA1_4852279948
NA1_4852245807
NA1_4852236962
NA1_4851307393
NA1_4851256115
NA1_4851238495
NA1_4851244769
NA1_4851236098
NA1_4850786991
NA1_4850753242
NA1_4850726432
NA1_4850554454
NA1_4850537990
NA1_4850524936
NA1_4850505436
NA1_4850496782
NA1_4850481209
NA1_4850474596
NA1_4850267346
NA1_4849652987
NA1_4849632207
NA1_4849617277
NA1_4849609735
NA1_4849547875
NA1_4849501572
NA1_4849496808
NA1_4849482265
NA1_4849396574
NA1_4849390453
NA1_4849388759
NA1_4848439841
NA1_4847441370
NA1_4847434905
NA1_4847416644
NA1_4846475856
NA1_4846467942
NA1_4846431768
NA1_4845625946
NA1_4845612813
NA1_4845599874
NA1_4845519782
NA1_4845509226
NA1_4845506232
NA1_4844742115
NA1_4844731740
NA1_4844704289
NA1_4844690586
NA1_4844685909
NA1_4844672243
NA1_4844669785
NA1_4852859737
NA1_4852825149
NA1_4852796199
NA1_4852765562
NA1_4852757422
NA1_4852726729
NA1_4852702871
NA1_4852678075
NA1_4852653257
NA1_4852625299
NA1_4852597227
NA1_4852574244
NA1_4852553785
NA1_4852525299
NA1_4852502082
NA1_4852481123
NA1_4852461228
NA1_4852443347
NA1_4852430526
NA1_4852418143
NA1_4852401156
NA1_4852381545
NA1_4850227082
NA1_4850209615
NA1_4850199471
NA1_4850186170
NA1_4850167396
NA1_4850150006
NA1_4850124819
NA1_4850105933
NA1_4850081962
NA1_4849629359
NA1_4849619392
NA1_4849604145
NA1_4849596951
NA1_4849577120
NA1_4849565832
NA1_4845681172
NA1_4845665581
NA1_4845655397
NA1_4845649080
NA1_4845629297
NA1_4845425363
NA1_4845419819
NA1_4845404398
NA1_4845318747
NA1_4845290552
NA1_4845262323
NA1_4845241521
NA1_4799430668
NA1_4799416668
NA1_4799408309
NA1_4861580611
NA1_4861556677
NA1_4861534501
NA1_4861509184
NA1_4860540628
NA1_4860525234
NA1_4860504837
NA1_4860478191
NA1_4860457780
NA1_4860436059
NA1_4860411083
NA1_4860388767
NA1_4860351172
NA1_4860329090
NA1_4860299209
NA1_4860276822
NA1_4858246046
NA1_4850999236
NA1_4850970548
NA1_4850831222
NA1_4850803962
NA1_4849890155
NA1_4849862043
NA1_4848795252
NA1_4848769356
NA1_4848743504
NA1_4844348367
NA1_4844325857
NA1_4844289663
NA1_4844257650
NA1_4844231161
NA1_4843863110
NA1_4843851183
NA1_4843795162
NA1_4838825658
NA1_4837744547
NA1_4837726985
NA1_4837708984
NA1_4836049450
NA1_4832101412
NA1_4832074516
NA1_4831438396
NA1_4828419799
NA1_4828391572
NA1_4827929003
NA1_4827452998
NA1_4827424673
NA1_4824862379
NA1_4824826615
NA1_4824802912
NA1_4822970576
NA1_4822843739
NA1_4822801622
NA1_4817174130
NA1_4817146505
NA1_4817092184
NA1_4817068931
NA1_4817038308
NA1_4816379762
NA1_4816258362
NA1_4815435189
NA1_4815413870
NA1_4815362566
NA1_4814395192
NA1_4814366718
NA1_4814337304
NA1_4810455090
NA1_4810415675
NA1_4810377330
NA1_4810287840
NA1_4810251695
NA1_4810224613
NA1_4810209952
NA1_4809533120
NA1_4809505850
NA1_4802680360
NA1_4802653010
NA1_4802623047
NA1_4789988972
NA1_4789975862
NA1_4789953577
NA1_4789943781
NA1_4789926951
NA1_4789903603
NA1_4789074006
NA1_4789059026
NA1_4789032673
NA1_4789016963
NA1_4788994893
NA1_4788978781
NA1_4786285601
NA1_4786271413
NA1_4786254942
NA1_4785366652
NA1_4785348337
NA1_4785326326
NA1_4785299640
NA1_4784587136
NA1_4784568005
NA1_4784463260
NA1_4783790136
NA1_4783781739
NA1_4783766757
NA1_4783744810
NA1_4783731741
NA1_4783710826
NA1_4783677925
NA1_4783654279
NA1_4783625582
NA1_4783605959
NA1_4777417132
NA1_4777414903
NA1_4777404814
NA1_4777383644
NA1_4777375430
NA1_4777370331
NA1_4777355860
NA1_4777330728
NA1_4777306787
NA1_4774300865
NA1_4774270939
NA1_4774245355
NA1_4774215389
NA1_4774188703
NA1_4771414644
NA1_4771386588
NA1_4771329920
NA1_4771309888
NA1_4771286222
NA1_4770859017
NA1_4861731647
NA1_4861718302
NA1_4861706257
NA1_4861684708
NA1_4859474500
NA1_4859450109
NA1_4859411632
NA1_4859384595
NA1_4859359205
NA1_4857621516
NA1_4857609860
NA1_4857592755
NA1_4856254620
NA1_4856221286
NA1_4856192632
NA1_4856176837
NA1_4856136725
NA1_4856104725
NA1_4855499046
NA1_4855478724
NA1_4855399457
NA1_4855373332
NA1_4855340673
NA1_4855316708
NA1_4854212977
NA1_4854180698
NA1_4854145055
NA1_4854115699
NA1_4854086126
NA1_4852118147
NA1_4852106653
NA1_4852095791
NA1_4852074359
NA1_4851118506
NA1_4851062794
NA1_4851035383
NA1_4851015690
NA1_4851000794
NA1_4849894813
NA1_4849860549
NA1_4849841579
NA1_4848244946
NA1_4797594916
NA1_4797241048
NA1_4797224190
NA1_4797209220
NA1_4797192015
NA1_4797172770
NA1_4797153837
NA1_4796708646
NA1_4796692528
NA1_4796681195
NA1_4796672070
NA1_4796650410
NA1_4796249815
NA1_4796226604
NA1_4796200764
NA1_4796171574
NA1_4796057871
NA1_4855558899
NA1_4855543699
NA1_4852137696
NA1_4852128857
NA1_4852118143
NA1_4852107973
NA1_4851119863
NA1_4851089575
NA1_4851074338
NA1_4845165636
NA1_4845144270
NA1_4845109456
NA1_4844261074
NA1_4844236080
NA1_4844213232
NA1_4843465175
NA1_4843444017
NA1_4843421067
NA1_4843398126
NA1_4843362345
NA1_4843337775
NA1_4843311313
NA1_4843282990
NA1_4842482288
NA1_4842441713
NA1_4842292938
NA1_4842252906
NA1_4842220525
NA1_4842200892
NA1_4839291262
NA1_4839269026
NA1_4808857191
NA1_4808844411
NA1_4808838132
NA1_4808827534
NA1_4808818485
NA1_4806559307
NA1_4806530396
NA1_4806499967
NA1_4806473189
NA1_4795503441
NA1_4795497139
NA1_4795489629
NA1_4795490772
NA1_4795485761
NA1_4792994299
NA1_4792976184
NA1_4792951677
NA1_4781788336
NA1_4781755597
NA1_4781734804
NA1_4781703583
NA1_4781690823
NA1_4781660093
NA1_4781653018
NA1_4781627186
NA1_4779885176
NA1_4779868785
NA1_4779826556
NA1_4779805415
NA1_4775122687
NA1_4775109082
NA1_4775073455
NA1_4856171132
NA1_4856131248
NA1_4856096097
NA1_4855123042
NA1_4855100771
NA1_4855063240
NA1_4855000963
NA1_4854972999
NA1_4854934553
NA1_4857809735
NA1_4856259059
NA1_4856209662
NA1_4856087364
NA1_4856055416
NA1_4856026316
NA1_4855162097
NA1_4847944608
NA1_4847928026
NA1_4847892558
NA1_4847880945
NA1_4847858443
NA1_4847829012
NA1_4847796122
NA1_4847772153
NA1_4847756932
NA1_4847730922
NA1_4847711880
NA1_4847586315
NA1_4847570162
NA1_4847554937
NA1_4845811146
NA1_4845785586
NA1_4845761812
NA1_4841757954
NA1_4841746046
NA1_4841740413
NA1_4840678383
NA1_4840670362
NA1_4838668888
NA1_4837734526
NA1_4837727494
NA1_4837705135
NA1_4847915548
NA1_4847890568
NA1_4847865802
NA1_4847836805
NA1_4847808388
NA1_4847777487
NA1_4847762128
NA1_4847746350
NA1_4847722405
NA1_4847708533
NA1_4847689938
NA1_4864518627
NA1_4864290872
NA1_4864263386
NA1_4864244821
NA1_4864217475
NA1_4864202082
NA1_4864168029
NA1_4863434163
NA1_4863405776
NA1_4861321107
NA1_4860344629
NA1_4860312821
NA1_4858962426
NA1_4856974753
NA1_4856951028
NA1_4856888955
NA1_4855698463
NA1_4855654629
NA1_4851442068
NA1_4851403936
NA1_4850907259
NA1_4850861584
NA1_4850539623
NA1_4849908554
NA1_4849878344
NA1_4849854223
NA1_4849823438
NA1_4849732497
NA1_4849713516
NA1_4849694871
NA1_4849656082
NA1_4849600055
NA1_4849586178
NA1_4849559432
NA1_4848935679
NA1_4848917963
NA1_4844785976
NA1_4844740579
NA1_4844670000
NA1_4844241059
NA1_4844082796
NA1_4843350372
NA1_4841708346
NA1_4841705738
NA1_4840994583
NA1_4840970856
NA1_4840944653
NA1_4839692015
NA1_4839680224
NA1_4839142735
NA1_4839104343
NA1_4839075413
NA1_4839060184
NA1_4839039374
NA1_4838925760
NA1_4838903107
NA1_4838879539
NA1_4838878284
NA1_4838793659
NA1_4838767833
NA1_4838134683
NA1_4838105140
NA1_4838074456
NA1_4836583992
NA1_4836565780
NA1_4835669319
NA1_4835649275
NA1_4834052540
NA1_4834036798
NA1_4833782224
NA1_4833767070
NA1_4833735169
NA1_4833708711
NA1_4835636484
NA1_4835622700
NA1_4835259830
NA1_4831518971
NA1_4831503849
NA1_4831475713
NA1_4831454110
NA1_4831432210
NA1_4831417822
NA1_4825945109
NA1_4824997510
NA1_4824987983
NA1_4824982762
NA1_4824112157
NA1_4824105779
NA1_4824084272
NA1_4824068446
NA1_4823194120
NA1_4823182126
NA1_4822280349
NA1_4822266141
NA1_4822256784
NA1_4822244169
NA1_4822218498
NA1_4822200001
NA1_4822174021
NA1_4822147298
NA1_4822122959
NA1_4822097859
NA1_4816487236
NA1_4816469344
NA1_4816445999
NA1_4816416421
NA1_4816402153
NA1_4816391928
NA1_4851179878
NA1_4825040834
NA1_4824732189
NA1_4823204834
NA1_4823191444
NA1_4821259398
NA1_4816982228
NA1_4816520745
NA1_4814286490
NA1_4814251625
NA1_4813246947
NA1_4810643908
NA1_4804500305
NA1_4803951211
NA1_4780582440
NA1_4780520949
NA1_4780175911
NA1_4780163967
NA1_4780150372
NA1_4778421397
NA1_4778318175
NA1_4778306575
NA1_4778290079
NA1_4778272700
NA1_4808900512
NA1_4808891962
NA1_4808538708
NA1_4808520406
NA1_4808493946
NA1_4805870180
NA1_4804941253
NA1_4804030685
NA1_4804024393
NA1_4803184754
NA1_4803172338
NA1_4803162165
NA1_4802855455
NA1_4802832140
NA1_4802806296
NA1_4802775484
NA1_4798282740
NA1_4798272780
NA1_4798263978
NA1_4796222362
NA1_4796193481
NA1_4796161672
NA1_4796138220
NA1_4796025121
NA1_4795996500
NA1_4795874428
NA1_4795856535
NA1_4795836478
NA1_4791760398
NA1_4791749634
NA1_4791742550
NA1_4791741738
NA1_4791734737
NA1_4787784580
NA1_4787759030
NA1_4787737541
NA1_4787727782
NA1_4787698731
NA1_4787690807
NA1_4787598517
NA1_4860405711
NA1_4860374150
NA1_4860070913
NA1_4859636184
NA1_4859623067
NA1_4859610244
NA1_4858886994
NA1_4858872254
NA1_4858836932
NA1_4858368747
NA1_4858330037
NA1_4857164342
NA1_4848610264
NA1_4848591280
NA1_4847875810
NA1_4847858752
NA1_4847822607
NA1_4847801790
NA1_4847776654
NA1_4846073878
NA1_4846050997
NA1_4846021385
NA1_4845995505
NA1_4845978110
NA1_4845946268
NA1_4845919446
NA1_4845898828
NA1_4845872764
NA1_4845856367
NA1_4845838338
NA1_4845824776
NA1_4861173455
NA1_4860840204
NA1_4860829063
NA1_4860144573
NA1_4860119417
NA1_4859930270
NA1_4859900055
NA1_4859829973
NA1_4859814577
NA1_4857841049
NA1_4857407919
NA1_4857254978
NA1_4856803451
NA1_4856149224
NA1_4856112237
NA1_4855767301
NA1_4855768798
NA1_4855696875
NA1_4855688758
NA1_4854960032
NA1_4853533677
NA1_4853364490
NA1_4852403751
NA1_4852381673
NA1_4852290654
NA1_4852286306
NA1_4850818824
NA1_4850724725
NA1_4850573476
NA1_4850564905
NA1_4791059278
NA1_4856212757
NA1_4826895827
NA1_4826865622
NA1_4825696208
NA1_4852984947
NA1_4852949704
NA1_4852926964
NA1_4852891843
NA1_4852682754
NA1_4852647507
NA1_4851953170
NA1_4851922350
NA1_4851896635
NA1_4851840992
NA1_4851807671
NA1_4850784239
NA1_4850758774
NA1_4850732042
NA1_4850070769
NA1_4850030412
NA1_4850009973
NA1_4849944495
NA1_4849927083
NA1_4849901637
NA1_4849182547
NA1_4849147078
NA1_4849120701
NA1_4849096386
NA1_4848103022
NA1_4848086895
NA1_4848041258
NA1_4847900098
NA1_4847875847
NA1_4847858735
NA1_4846905499
NA1_4846791799
NA1_4846757993
NA1_4846733264
NA1_4846710428
NA1_4846110075
NA1_4846075676
NA1_4846011162
NA1_4845990009
NA1_4845952591
NA1_4861629604
NA1_4861607570
NA1_4861579595
NA1_4861554300
NA1_4861523509
NA1_4860278370
NA1_4860251812
NA1_4857484021
NA1_4857457563
NA1_4856643066
NA1_4856628639
NA1_4856596762
NA1_4856575857
NA1_4854785579
NA1_4854770129
NA1_4848279941
NA1_4848263672
NA1_4848260963
NA1_4848249816
NA1_4848230536
NA1_4848234873
NA1_4847279763
NA1_4845940935
NA1_4842687824
NA1_4842673913
NA1_4842658327
NA1_4842652978
NA1_4837009885
NA1_4836980150
NA1_4836913879
NA1_4851805587
NA1_4851661288
NA1_4851514897
NA1_4851489104
NA1_4849837778
NA1_4849808701
NA1_4843892490
NA1_4843878169
NA1_4829418437
NA1_4829403822
NA1_4828812733
NA1_4828330292
NA1_4827153127
NA1_4825660628
NA1_4825641060
NA1_4825600525
NA1_4825573842
NA1_4810122690
NA1_4810105424
NA1_4810085451
NA1_4858093559
NA1_4857388176
NA1_4856175410
NA1_4856112317
NA1_4855250675
NA1_4855208441
NA1_4855151613
NA1_4855123577
NA1_4855103789
NA1_4854207699
NA1_4854134488
NA1_4862839480
NA1_4862834799
NA1_4862823133
NA1_4860280033
NA1_4858897847
NA1_4848569727
NA1_4848562316
NA1_4848549447
NA1_4847179627
NA1_4847163247
NA1_4847138211
NA1_4847115412
NA1_4847091595
NA1_4847073066
NA1_4847042714
NA1_4847014717
NA1_4846994750
NA1_4858297690
NA1_4846255962
NA1_4846232072
NA1_4844181746
NA1_4844156735
NA1_4811487813
NA1_4811467366
NA1_4811440674
NA1_4809838062
NA1_4805376655
NA1_4804013388
NA1_4804007084
NA1_4804001110
NA1_4803291101
NA1_4799809552
NA1_4799228205
NA1_4799216348
NA1_4799210997
NA1_4798823256
NA1_4798773596
NA1_4798721108
NA1_4798243015
NA1_4797750298
NA1_4797487547
NA1_4797477422
NA1_4797441797
NA1_4797429502
NA1_4797374778
NA1_4796919041
NA1_4796886663
NA1_4823141980
NA1_4822195436
NA1_4821111604
NA1_4818036819
NA1_4814029519
NA1_4813524250
NA1_4853934807
NA1_4850979542
NA1_4850955683
NA1_4849970143
NA1_4838938863
NA1_4838895474
NA1_4838230683
NA1_4834826258
NA1_4831094293
NA1_4827866739
NA1_4825300780
NA1_4825286581
NA1_4851911391
NA1_4851879565
NA1_4851846370
NA1_4850791186
NA1_4850765396
NA1_4850733693
NA1_4850723908
NA1_4850705050
NA1_4850088558
NA1_4850072632
NA1_4850046143
NA1_4849546629
NA1_4849149384
NA1_4849131064
NA1_4849036913
NA1_4849007415
NA1_4848968728
NA1_4848949469
NA1_4848577970
NA1_4858275463
NA1_4858242297
NA1_4858207453
NA1_4819918993
NA1_4815302490
NA1_4815268994
NA1_4772213526
NA1_4772186549
NA1_4761374224
NA1_4760500565
NA1_4759071328
NA1_4759049111
NA1_4759036823
NA1_4759008837
NA1_4758996189
NA1_4758230548
NA1_4758213682
NA1_4754754285
NA1_4754725686
NA1_4754711875
NA1_4753871542
NA1_4750236294
NA1_4750214231
NA1_4750189773
NA1_4747581528
NA1_4743679753
NA1_4742754776
NA1_4742721613
NA1_4734747763
NA1_4734703786
NA1_4709351813
NA1_4709284738
NA1_4687037021
NA1_4687016450
NA1_4681158414
NA1_4681143011
NA1_4677784819
NA1_4650233320
NA1_4650222236
NA1_4650199563
NA1_4650178337
NA1_4650158143
NA1_4650144748
NA1_4619586677
NA1_4612985009
NA1_4842321961
NA1_4842289484
NA1_4839159465
NA1_4839139138
NA1_4839109743
NA1_4834018825
NA1_4832100979
NA1_4832072169
NA1_4830436477
NA1_4825617061
NA1_4825589184
NA1_4823795935
NA1_4820861585
NA1_4864573968
NA1_4864549204
NA1_4864527980
NA1_4864486633
NA1_4862974958
NA1_4861313979
NA1_4861282335
NA1_4861250645
NA1_4861230836
NA1_4857228863
NA1_4857202940
NA1_4857174881
NA1_4856132993
NA1_4856090613
NA1_4852789750
NA1_4852749479
NA1_4852709704
NA1_4852688601
NA1_4852660355
NA1_4850823848
NA1_4850787006
NA1_4850762335
NA1_4850737588
NA1_4850724805
NA1_4849885284
NA1_4849857414
NA1_4848970826
NA1_4848919559
NA1_4847898211
NA1_4847871151
NA1_4847835698
NA1_4847825542
NA1_4847817124
NA1_4847791798
NA1_4847778095
NA1_4847750556
NA1_4847738398
NA1_4847717871
NA1_4847576706
NA1_4863351781
NA1_4863324201
NA1_4863221667
NA1_4863170610
NA1_4863149002
NA1_4851626040
NA1_4851593139
NA1_4851568800
NA1_4850730223
NA1_4850715053
NA1_4850670495
NA1_4850653729
NA1_4850636578
NA1_4849968190
NA1_4849945243
NA1_4849922609
NA1_4849891251
NA1_4844829278
NA1_4844816954
NA1_4834978396
NA1_4834950539
NA1_4834911730
NA1_4834897177
NA1_4834528714
NA1_4834524411
NA1_4834206801
NA1_4834181402
NA1_4834170800
NA1_4834143912
NA1_4834116408
NA1_4834104041
NA1_4834077637
NA1_4833860293
NA1_4833848381
NA1_4833830554
NA1_4833784186
NA1_4833777742
NA1_4833757456
NA1_4833668123
NA1_4833660937
NA1_4833653016
NA1_4833634355
NA1_4833629002
NA1_4833614198
NA1_4833606840
NA1_4832773477
NA1_4832767014
NA1_4832749299
NA1_4822871309
NA1_4822844559
NA1_4822133950
NA1_4822093689
NA1_4822067699
NA1_4822046876
NA1_4821726748
NA1_4821701697
NA1_4821686206
NA1_4821670279
NA1_4813743782
NA1_4813730216
NA1_4813719884
NA1_4813388673
NA1_4813373008
NA1_4813326740
NA1_4813276716
NA1_4812761913
NA1_4812743433
NA1_4811429380
NA1_4811399737
NA1_4811277353
NA1_4811244799
NA1_4811205082
NA1_4811177100
NA1_4808567202
NA1_4808534500
NA1_4808206229
NA1_4807272173
NA1_4807253916
NA1_4807131275
NA1_4807117812
NA1_4807086705
NA1_4802598224
NA1_4802579515
NA1_4802467710
NA1_4795659209
NA1_4787509269
NA1_4787492493
NA1_4786102742
NA1_4786059386
NA1_4731592639
NA1_4731570460
NA1_4731540171
NA1_4731493399
NA1_4723251631
NA1_4723235839
NA1_4723187455
NA1_4723143480
NA1_4711838148
NA1_4711808555
NA1_4711794155
NA1_4711769614
NA1_4708030891
NA1_4707311618
NA1_4703691839
NA1_4703668307
NA1_4703638669
NA1_4703601482
NA1_4698791860
NA1_4698765027
NA1_4698727594
NA1_4698700982
NA1_4698670247
NA1_4698638299
NA1_4698458714
NA1_4698435228
NA1_4697659903
NA1_4697625473
NA1_4697521268
NA1_4696621430
NA1_4696601189
NA1_4696584031
NA1_4696568757
NA1_4682681979
NA1_4679112514
NA1_4679093636
NA1_4679083370
NA1_4678382048
NA1_4678340740
NA1_4678323099
NA1_4678243045
NA1_4678225451
NA1_4678211554
NA1_4678203310
NA1_4678195747
NA1_4677509856
NA1_4657898863
NA1_4657873973
NA1_4657861147
NA1_4657836129
NA1_4657812158
NA1_4657777729
NA1_4656985657
NA1_4649166159
NA1_4649146319
NA1_4649136779
NA1_4649101239
NA1_4863691532
NA1_4863671505
NA1_4863643472
NA1_4863626517
NA1_4863600116
NA1_4863570870
NA1_4863543085
NA1_4862054155
NA1_4862020622
NA1_4861999736
NA1_4861963179
NA1_4859966597
NA1_4859952504
NA1_4859936629
NA1_4859926067
NA1_4859911135
NA1_4859898768
NA1_4859888253
NA1_4859881744
NA1_4861488295
NA1_4861130991
NA1_4861111198
NA1_4861096910
NA1_4861071307
NA1_4859943251
NA1_4859935938
NA1_4859516983
NA1_4858933567
NA1_4858926786
NA1_4858907844
NA1_4858639184
NA1_4858627368
NA1_4858608518
NA1_4858583693
NA1_4858556627
NA1_4858542369
NA1_4858516638
NA1_4858482472
NA1_4858446443
NA1_4858427371
NA1_4858399924
NA1_4853634663
NA1_4853619747
NA1_4853587498
NA1_4851835725
NA1_4851806631
NA1_4847861258
NA1_4842330912
NA1_4842298544
NA1_4842272899
NA1_4842241360
NA1_4842031770
NA1_4842008002
NA1_4841988412
NA1_4841935117
NA1_4841914427
NA1_4841891540
NA1_4841880742
NA1_4841855649
NA1_4841843384
NA1_4841835747
NA1_4841817052
NA1_4841800965
NA1_4841785014
NA1_4841773129
NA1_4840950633
NA1_4840923683
